"node i","node j","query","t0","t1","t2"
"ua58","oa65","SELECT * FROM ""oa65"" WHERE  data < 422 ORDER BY desc LIMIT 100","569187509067","569187796717","569187903521"
"ua58","oa66","SELECT * FROM ""oa66"" WHERE  data < 193 ORDER BY desc LIMIT 100","569187906281","569188187144","569188291910"
"ua58","oa67","SELECT * FROM ""oa67"" WHERE  data < 252 ORDER BY desc LIMIT 100","569188294593","569188531621","569188634764"
"ua59","oa59","SELECT * FROM ""oa59"" WHERE  data < 344 ORDER BY desc LIMIT 100","569188637534","569188878485","569188982098"
"ua59","oa60","SELECT * FROM ""oa60"" WHERE  data < 248 ORDER BY desc LIMIT 100","569188984720","569189222893","569189326279"
"ua59","oa61","SELECT * FROM ""oa61"" WHERE  data < 274 ORDER BY desc LIMIT 100","569189328895","569189567865","569189671794"
"ua59","oa62","SELECT * FROM ""oa62"" WHERE  data < 100 ORDER BY desc LIMIT 100","569189674310","569189911533","569190014956"
"ua59","oa63","SELECT * FROM ""oa63"" WHERE  data < 486 ORDER BY desc LIMIT 100","569190017507","569190257054","569190360017"
"ua59","oa64","SELECT * FROM ""oa64"" WHERE  data < 256 ORDER BY desc LIMIT 100","569190362568","569190599787","569190702700"
"ua59","oa65","SELECT * FROM ""oa65"" WHERE  data < 46 ORDER BY desc LIMIT 100","569190705297","569190943986","569191047372"
"ua59","oa66","SELECT * FROM ""oa66"" WHERE  data < 379 ORDER BY desc LIMIT 100","569191049932","569191287884","569191394550"
"ua59","oa67","SELECT * FROM ""oa67"" WHERE  data < 255 ORDER BY desc LIMIT 100","569191397166","569191633946","569191736911"
"ua59","oa68","SELECT * FROM ""oa68"" WHERE  data < 441 ORDER BY desc LIMIT 100","569191739449","569191978809","569192090453"
"ua60","oa60","SELECT * FROM ""oa60"" WHERE  data < 11 ORDER BY desc LIMIT 100","569192093174","569192331523","569192433935"
"ua60","oa61","SELECT * FROM ""oa61"" WHERE  data < 267 ORDER BY desc LIMIT 100","569192436557","569192676918","569192781169"
"ua60","oa62","SELECT * FROM ""oa62"" WHERE  data < 484 ORDER BY desc LIMIT 100","569192783751","569193020600","569193123976"
"ua60","oa63","SELECT * FROM ""oa63"" WHERE  data < 331 ORDER BY desc LIMIT 100","569193126554","569193365867","569193469189"
"ua60","oa64","SELECT * FROM ""oa64"" WHERE  data < 151 ORDER BY desc LIMIT 100","569193471823","569193708967","569193811594"
"ua60","oa65","SELECT * FROM ""oa65"" WHERE  data < 330 ORDER BY desc LIMIT 100","569193814216","569194053524","569194157429"
"ua60","oa66","SELECT * FROM ""oa66"" WHERE  data < 172 ORDER BY desc LIMIT 100","569194160034","569194397363","569194500800"
"ua60","oa67","SELECT * FROM ""oa67"" WHERE  data < 232 ORDER BY desc LIMIT 100","569194503315","569194743550","569194847909"
"ua60","oa68","SELECT * FROM ""oa68"" WHERE  data < 316 ORDER BY desc LIMIT 100","569194850387","569195089331","569195192836"
"ua60","oa69","SELECT * FROM ""oa69"" WHERE  data < 446 ORDER BY desc LIMIT 100","569195195432","569195433256","569195536859"
"ua61","oa61","SELECT * FROM ""oa61"" WHERE  data < 36 ORDER BY desc LIMIT 100","569195539498","569195780340","569195883426"
"ua61","oa62","SELECT * FROM ""oa62"" WHERE  data < 157 ORDER BY desc LIMIT 100","569195886011","569196164630","569196268022"
"ua61","oa63","SELECT * FROM ""oa63"" WHERE  data < 463 ORDER BY desc LIMIT 100","569196270490","569196509534","569196612913"
"ua61","oa64","SELECT * FROM ""oa64"" WHERE  data < 309 ORDER BY desc LIMIT 100","569196615462","569196852350","569196954144"
"ua61","oa65","SELECT * FROM ""oa65"" WHERE  data < 140 ORDER BY desc LIMIT 100","569196956590","569197195431","569197298347"
"ua61","oa66","SELECT * FROM ""oa66"" WHERE  data < 420 ORDER BY desc LIMIT 100","569197301100","569197538259","569197641271"
"ua61","oa67","SELECT * FROM ""oa67"" WHERE  data < 152 ORDER BY desc LIMIT 100","569197643848","569197882411","569197985606"
"ua61","oa68","SELECT * FROM ""oa68"" WHERE  data < 189 ORDER BY desc LIMIT 100","569197988237","569198224993","569198329871"
"ua61","oa69","SELECT * FROM ""oa69"" WHERE  data < 69 ORDER BY desc LIMIT 100","569198332403","569198569327","569198671071"
"ua61","oa70","SELECT * FROM ""oa70"" WHERE  data < 225 ORDER BY desc LIMIT 100","569198673558","569198912163","569199015816"
"ua62","oa62","SELECT * FROM ""oa62"" WHERE  data < 387 ORDER BY desc LIMIT 100","569199018364","569199256534","569199359727"
"ua62","oa63","SELECT * FROM ""oa63"" WHERE  data < 418 ORDER BY desc LIMIT 100","569199362406","569199601381","569199704839"
"ua62","oa64","SELECT * FROM ""oa64"" WHERE  data < 226 ORDER BY desc LIMIT 100","569199726855","569200045041","569200170397"
"ua62","oa65","SELECT * FROM ""oa65"" WHERE  data < 164 ORDER BY desc LIMIT 100","569200173518","569200413438","569200519149"
"ua62","oa66","SELECT * FROM ""oa66"" WHERE  data < 414 ORDER BY desc LIMIT 100","569200521808","569200760206","569200864092"
"ua62","oa67","SELECT * FROM ""oa67"" WHERE  data < 277 ORDER BY desc LIMIT 100","569200866662","569201105796","569201209520"
"ua62","oa68","SELECT * FROM ""oa68"" WHERE  data < 97 ORDER BY desc LIMIT 100","569201212080","569201449038","569201551879"
"ua62","oa69","SELECT * FROM ""oa69"" WHERE  data < 222 ORDER BY desc LIMIT 100","569201554464","569201793038","569201897399"
"ua62","oa70","SELECT * FROM ""oa70"" WHERE  data < 233 ORDER BY desc LIMIT 100","569201899979","569202139257","569202242697"
"ua62","oa71","SELECT * FROM ""oa71"" WHERE  data < 199 ORDER BY desc LIMIT 100","569202245225","569202483201","569202585772"
"ua63","oa63","SELECT * FROM ""oa63"" WHERE  data < 150 ORDER BY desc LIMIT 100","569202588459","569202846062","569202948861"
"ua63","oa64","SELECT * FROM ""oa64"" WHERE  data < 321 ORDER BY desc LIMIT 100","569202951365","569203189639","569203292783"
"ua63","oa65","SELECT * FROM ""oa65"" WHERE  data < 73 ORDER BY desc LIMIT 100","569203295282","569203533466","569203636367"
"ua63","oa66","SELECT * FROM ""oa66"" WHERE  data < 360 ORDER BY desc LIMIT 100","569203638981","569203877130","569203979585"
"ua63","oa67","SELECT * FROM ""oa67"" WHERE  data < 34 ORDER BY desc LIMIT 100","569203982076","569205848079","569205999627"
"ua63","oa68","SELECT * FROM ""oa68"" WHERE  data < 274 ORDER BY desc LIMIT 100","569206004403","569206247562","569206377882"
"ua63","oa69","SELECT * FROM ""oa69"" WHERE  data < 128 ORDER BY desc LIMIT 100","569206381159","569206623055","569206742603"
"ua63","oa70","SELECT * FROM ""oa70"" WHERE  data < 158 ORDER BY desc LIMIT 100","569206745677","569206984570","569207104583"
"ua63","oa71","SELECT * FROM ""oa71"" WHERE  data < 462 ORDER BY desc LIMIT 100","569207107462","569207347040","569207463846"
"ua63","oa72","SELECT * FROM ""oa72"" WHERE  data < 143 ORDER BY desc LIMIT 100","569207466531","569207706701","569207823063"
"ua64","oa64","SELECT * FROM ""oa64"" WHERE  data < 354 ORDER BY desc LIMIT 100","569207825974","569208114736","569208232070"
"ua64","oa65","SELECT * FROM ""oa65"" WHERE  data < 21 ORDER BY desc LIMIT 100","569208234899","569208475754","569208591765"
"ua64","oa66","SELECT * FROM ""oa66"" WHERE  data < 275 ORDER BY desc LIMIT 100","569208594458","569208832632","569208947939"
"ua64","oa67","SELECT * FROM ""oa67"" WHERE  data < 203 ORDER BY desc LIMIT 100","569208950600","569209189962","569209306013"
"ua64","oa68","SELECT * FROM ""oa68"" WHERE  data < 405 ORDER BY desc LIMIT 100","569209308759","569209546764","569209662725"
"ua64","oa69","SELECT * FROM ""oa69"" WHERE  data < 63 ORDER BY desc LIMIT 100","569209665314","569209908937","569210025549"
"ua64","oa70","SELECT * FROM ""oa70"" WHERE  data < 375 ORDER BY desc LIMIT 100","569210028305","569210266273","569210384925"
"ua64","oa71","SELECT * FROM ""oa71"" WHERE  data < 261 ORDER BY desc LIMIT 100","569210387457","569210625504","569210741069"
"ua64","oa72","SELECT * FROM ""oa72"" WHERE  data < 191 ORDER BY desc LIMIT 100","569210743630","569210983474","569211099144"
"ua64","oa73","SELECT * FROM ""oa73"" WHERE  data < 92 ORDER BY desc LIMIT 100","569211101731","569211338916","569211454195"
"ua65","oa65","SELECT * FROM ""oa65"" WHERE  data < 359 ORDER BY desc LIMIT 100","569211456994","569211697202","569211813551"
"ua65","oa66","SELECT * FROM ""oa66"" WHERE  data < 405 ORDER BY desc LIMIT 100","569211816198","569212096319","569212212351"
"ua65","oa67","SELECT * FROM ""oa67"" WHERE  data < 391 ORDER BY desc LIMIT 100","569212215091","569212455368","569212571952"
"ua65","oa68","SELECT * FROM ""oa68"" WHERE  data < 439 ORDER BY desc LIMIT 100","569212574570","569212812448","569212927256"
"ua65","oa69","SELECT * FROM ""oa69"" WHERE  data < 345 ORDER BY desc LIMIT 100","569212929753","569213168511","569213284247"
"ua65","oa70","SELECT * FROM ""oa70"" WHERE  data < 441 ORDER BY desc LIMIT 100","569213286825","569213524010","569213639046"
"ua65","oa71","SELECT * FROM ""oa71"" WHERE  data < 456 ORDER BY desc LIMIT 100","569213641589","569213881262","569213997706"
"ua65","oa72","SELECT * FROM ""oa72"" WHERE  data < 54 ORDER BY desc LIMIT 100","569214000225","569214239288","569214354157"
"ua65","oa73","SELECT * FROM ""oa73"" WHERE  data < 123 ORDER BY desc LIMIT 100","569214356774","569214593928","569214708444"
"ua65","oa74","SELECT * FROM ""oa74"" WHERE  data < 279 ORDER BY desc LIMIT 100","569214711156","569214950244","569215066302"
"ua66","oa66","SELECT * FROM ""oa66"" WHERE  data < 150 ORDER BY desc LIMIT 100","569215069098","569215308494","569215424309"
"ua66","oa67","SELECT * FROM ""oa67"" WHERE  data < 477 ORDER BY desc LIMIT 100","569215426979","569215665247","569215781267"
"ua66","oa68","SELECT * FROM ""oa68"" WHERE  data < 316 ORDER BY desc LIMIT 100","569215783913","569216048567","569216180743"
"ua66","oa69","SELECT * FROM ""oa69"" WHERE  data < 13 ORDER BY desc LIMIT 100","569216183647","569216423664","569216539929"
"ua66","oa70","SELECT * FROM ""oa70"" WHERE  data < 239 ORDER BY desc LIMIT 100","569216542593","569216779890","569216895456"
"ua66","oa71","SELECT * FROM ""oa71"" WHERE  data < 210 ORDER BY desc LIMIT 100","569216898003","569217136916","569217253267"
"ua66","oa72","SELECT * FROM ""oa72"" WHERE  data < 77 ORDER BY desc LIMIT 100","569217255843","569217493908","569217612262"
"ua66","oa73","SELECT * FROM ""oa73"" WHERE  data < 29 ORDER BY desc LIMIT 100","569217614880","569217851750","569217966698"
"ua66","oa74","SELECT * FROM ""oa74"" WHERE  data < 245 ORDER BY desc LIMIT 100","569217969262","569218208684","569218325122"
"ua66","oa75","SELECT * FROM ""oa75"" WHERE  data < 249 ORDER BY desc LIMIT 100","569218327900","569218565909","569218681483"
"ua67","oa67","SELECT * FROM ""oa67"" WHERE  data < 407 ORDER BY desc LIMIT 100","569218684384","569218925664","569219041485"
"ua67","oa68","SELECT * FROM ""oa68"" WHERE  data < 357 ORDER BY desc LIMIT 100","569219044117","569219282320","569219403076"
"ua67","oa69","SELECT * FROM ""oa69"" WHERE  data < 160 ORDER BY desc LIMIT 100","569219405617","569219645059","569219761065"
"ua67","oa70","SELECT * FROM ""oa70"" WHERE  data < 437 ORDER BY desc LIMIT 100","569219763628","569220005260","569220120831"
"ua67","oa71","SELECT * FROM ""oa71"" WHERE  data < 2 ORDER BY desc LIMIT 100","569220123453","569220363062","569220478188"
"ua67","oa72","SELECT * FROM ""oa72"" WHERE  data < 116 ORDER BY desc LIMIT 100","569220480740","569220717808","569220832822"
"ua67","oa73","SELECT * FROM ""oa73"" WHERE  data < 17 ORDER BY desc LIMIT 100","569220835387","569221074589","569221190654"
"ua67","oa74","SELECT * FROM ""oa74"" WHERE  data < 94 ORDER BY desc LIMIT 100","569221193294","569221432517","569221548713"
"ua67","oa75","SELECT * FROM ""oa75"" WHERE  data < 68 ORDER BY desc LIMIT 100","569221551295","569221788339","569221903979"
"ua67","oa76","SELECT * FROM ""oa76"" WHERE  data < 149 ORDER BY desc LIMIT 100","569221906400","569222144915","569222260315"
"ua68","oa68","SELECT * FROM ""oa68"" WHERE  data < 280 ORDER BY desc LIMIT 100","569222262992","569222501626","569222616940"
"ua68","oa69","SELECT * FROM ""oa69"" WHERE  data < 180 ORDER BY desc LIMIT 100","569222619457","569222859240","569222974057"
"ua68","oa70","SELECT * FROM ""oa70"" WHERE  data < 207 ORDER BY desc LIMIT 100","569222976806","569223213361","569223327316"
"ua68","oa71","SELECT * FROM ""oa71"" WHERE  data < 462 ORDER BY desc LIMIT 100","569223329862","569223568048","569223683985"
"ua68","oa72","SELECT * FROM ""oa72"" WHERE  data < 465 ORDER BY desc LIMIT 100","569223686565","569223924139","569224045941"
"ua68","oa73","SELECT * FROM ""oa73"" WHERE  data < 75 ORDER BY desc LIMIT 100","569224048637","569224287152","569224402912"
"ua68","oa74","SELECT * FROM ""oa74"" WHERE  data < 477 ORDER BY desc LIMIT 100","569224405446","569224642160","569224759875"
"ua68","oa75","SELECT * FROM ""oa75"" WHERE  data < 231 ORDER BY desc LIMIT 100","569224788118","569225052494","569225229206"
"ua68","oa76","SELECT * FROM ""oa76"" WHERE  data < 256 ORDER BY desc LIMIT 100","569225232019","569225550364","569225661433"
"ua68","oa77","SELECT * FROM ""oa77"" WHERE  data < 118 ORDER BY desc LIMIT 100","569225664104","569225902430","569226006282"
"ua69","oa69","SELECT * FROM ""oa69"" WHERE  data < 95 ORDER BY desc LIMIT 100","569226009020","569226250314","569226357181"
"ua69","oa70","SELECT * FROM ""oa70"" WHERE  data < 498 ORDER BY desc LIMIT 100","569226359863","569226598475","569226702467"
"ua69","oa71","SELECT * FROM ""oa71"" WHERE  data < 470 ORDER BY desc LIMIT 100","569226705012","569226943938","569227048282"
"ua69","oa72","SELECT * FROM ""oa72"" WHERE  data < 446 ORDER BY desc LIMIT 100","569227050831","569227289025","569227392615"
"ua69","oa73","SELECT * FROM ""oa73"" WHERE  data < 479 ORDER BY desc LIMIT 100","569227395094","569227634426","569227756903"
"ua69","oa74","SELECT * FROM ""oa74"" WHERE  data < 301 ORDER BY desc LIMIT 100","569227759575","569228088346","569228200711"
"ua69","oa75","SELECT * FROM ""oa75"" WHERE  data < 220 ORDER BY desc LIMIT 100","569228203555","569228484114","569228614926"
"ua69","oa76","SELECT * FROM ""oa76"" WHERE  data < 43 ORDER BY desc LIMIT 100","569228617631","569228969566","569229074547"
"ua69","oa77","SELECT * FROM ""oa77"" WHERE  data < 252 ORDER BY desc LIMIT 100","569229077164","569229315164","569229417970"
"ua69","oa78","SELECT * FROM ""oa78"" WHERE  data < 144 ORDER BY desc LIMIT 100","569229420676","569229660108","569229763382"
"ua70","oa70","SELECT * FROM ""oa70"" WHERE  data < 478 ORDER BY desc LIMIT 100","569229766076","569230004865","569230107538"
"ua70","oa71","SELECT * FROM ""oa71"" WHERE  data < 69 ORDER BY desc LIMIT 100","569230110185","569230349707","569230452854"
"ua70","oa72","SELECT * FROM ""oa72"" WHERE  data < 217 ORDER BY desc LIMIT 100","569230455445","569230692562","569230794409"
"ua70","oa73","SELECT * FROM ""oa73"" WHERE  data < 433 ORDER BY desc LIMIT 100","569230796941","569231035799","569231137928"
"ua70","oa74","SELECT * FROM ""oa74"" WHERE  data < 238 ORDER BY desc LIMIT 100","569231140489","569231377227","569231479621"
"ua70","oa75","SELECT * FROM ""oa75"" WHERE  data < 414 ORDER BY desc LIMIT 100","569231482179","569231721206","569231823563"
"ua70","oa76","SELECT * FROM ""oa76"" WHERE  data < 268 ORDER BY desc LIMIT 100","569231826146","569232067208","569232172649"
"ua70","oa77","SELECT * FROM ""oa77"" WHERE  data < 261 ORDER BY desc LIMIT 100","569232175254","569232412639","569232514447"
"ua70","oa78","SELECT * FROM ""oa78"" WHERE  data < 293 ORDER BY desc LIMIT 100","569232516965","569232755629","569232858803"
"ua70","oa79","SELECT * FROM ""oa79"" WHERE  data < 37 ORDER BY desc LIMIT 100","569232861388","569233097549","569233200233"
"ua71","oa71","SELECT * FROM ""oa71"" WHERE  data < 279 ORDER BY desc LIMIT 100","569233202923","569233441934","569233544610"
"ua71","oa72","SELECT * FROM ""oa72"" WHERE  data < 209 ORDER BY desc LIMIT 100","569233547176","569233783604","569233885318"
"ua71","oa73","SELECT * FROM ""oa73"" WHERE  data < 120 ORDER BY desc LIMIT 100","569233887843","569234126339","569234229157"
"ua71","oa74","SELECT * FROM ""oa74"" WHERE  data < 19 ORDER BY desc LIMIT 100","569234231728","569234468543","569234570951"
"ua71","oa75","SELECT * FROM ""oa75"" WHERE  data < 477 ORDER BY desc LIMIT 100","569234573479","569234811748","569234914040"
"ua71","oa76","SELECT * FROM ""oa76"" WHERE  data < 289 ORDER BY desc LIMIT 100","569234916624","569235153150","569235258680"
"ua71","oa77","SELECT * FROM ""oa77"" WHERE  data < 457 ORDER BY desc LIMIT 100","569235261867","569235497696","569235600790"
"ua71","oa78","SELECT * FROM ""oa78"" WHERE  data < 85 ORDER BY desc LIMIT 100","569235603334","569235843038","569235945559"
"ua71","oa79","SELECT * FROM ""oa79"" WHERE  data < 321 ORDER BY desc LIMIT 100","569235948062","569236226883","569236329399"
"ua71","oa80","SELECT * FROM ""oa80"" WHERE  data < 379 ORDER BY desc LIMIT 100","569236332063","569236570844","569236673636"
"ua72","oa72","SELECT * FROM ""oa72"" WHERE  data < 66 ORDER BY desc LIMIT 100","569236676363","569236914795","569237016652"
"ua72","oa73","SELECT * FROM ""oa73"" WHERE  data < 11 ORDER BY desc LIMIT 100","569237019211","569237258652","569237360759"
"ua72","oa74","SELECT * FROM ""oa74"" WHERE  data < 488 ORDER BY desc LIMIT 100","569237363252","569237600445","569237702891"
"ua72","oa75","SELECT * FROM ""oa75"" WHERE  data < 346 ORDER BY desc LIMIT 100","569237705452","569237944299","569238046973"
"ua72","oa76","SELECT * FROM ""oa76"" WHERE  data < 373 ORDER BY desc LIMIT 100","569238049629","569238286311","569238388711"
"ua72","oa77","SELECT * FROM ""oa77"" WHERE  data < 43 ORDER BY desc LIMIT 100","569238391325","569238657941","569238762717"
"ua72","oa78","SELECT * FROM ""oa78"" WHERE  data < 379 ORDER BY desc LIMIT 100","569238765218","569239003460","569239107188"
"ua72","oa79","SELECT * FROM ""oa79"" WHERE  data < 50 ORDER BY desc LIMIT 100","569239109829","569239347068","569239448671"
"ua72","oa80","SELECT * FROM ""oa80"" WHERE  data < 130 ORDER BY desc LIMIT 100","569239451192","569239690717","569239793896"
"ua72","oa81","SELECT * FROM ""oa81"" WHERE  data < 187 ORDER BY desc LIMIT 100","569239796510","569240040607","569240144870"
"ua73","oa73","SELECT * FROM ""oa73"" WHERE  data < 93 ORDER BY desc LIMIT 100","569240147654","569240390029","569240494637"
"ua73","oa74","SELECT * FROM ""oa74"" WHERE  data < 487 ORDER BY desc LIMIT 100","569240497373","569240735404","569240838236"
"ua73","oa75","SELECT * FROM ""oa75"" WHERE  data < 453 ORDER BY desc LIMIT 100","569240841259","569241080464","569241183137"
"ua73","oa76","SELECT * FROM ""oa76"" WHERE  data < 430 ORDER BY desc LIMIT 100","569241185765","569241423338","569241525658"
"ua73","oa77","SELECT * FROM ""oa77"" WHERE  data < 433 ORDER BY desc LIMIT 100","569241528334","569241768003","569241871467"
"ua73","oa78","SELECT * FROM ""oa78"" WHERE  data < 319 ORDER BY desc LIMIT 100","569241874125","569242111272","569242217548"
"ua73","oa79","SELECT * FROM ""oa79"" WHERE  data < 370 ORDER BY desc LIMIT 100","569242220067","569242456259","569242558645"
"ua73","oa80","SELECT * FROM ""oa80"" WHERE  data < 157 ORDER BY desc LIMIT 100","569242561256","569242799339","569242902513"
"ua73","oa81","SELECT * FROM ""oa81"" WHERE  data < 359 ORDER BY desc LIMIT 100","569242905080","569243142190","569243245075"
"ua73","oa82","SELECT * FROM ""oa82"" WHERE  data < 461 ORDER BY desc LIMIT 100","569243247676","569243486455","569243589910"
"ua74","oa74","SELECT * FROM ""oa74"" WHERE  data < 75 ORDER BY desc LIMIT 100","569243592818","569243831269","569243934400"
"ua74","oa75","SELECT * FROM ""oa75"" WHERE  data < 238 ORDER BY desc LIMIT 100","569243936991","569244218700","569244322940"
"ua74","oa76","SELECT * FROM ""oa76"" WHERE  data < 314 ORDER BY desc LIMIT 100","569244325510","569244564336","569244666504"
"ua74","oa77","SELECT * FROM ""oa77"" WHERE  data < 24 ORDER BY desc LIMIT 100","569244669138","569244908645","569245012705"
"ua74","oa78","SELECT * FROM ""oa78"" WHERE  data < 310 ORDER BY desc LIMIT 100","569245015382","569245252007","569245354956"
"ua74","oa79","SELECT * FROM ""oa79"" WHERE  data < 117 ORDER BY desc LIMIT 100","569245357529","569245596133","569245700988"
"ua74","oa80","SELECT * FROM ""oa80"" WHERE  data < 130 ORDER BY desc LIMIT 100","569245703573","569245943175","569246046541"
"ua74","oa81","SELECT * FROM ""oa81"" WHERE  data < 291 ORDER BY desc LIMIT 100","569246049167","569246286293","569246389306"
"ua74","oa82","SELECT * FROM ""oa82"" WHERE  data < 260 ORDER BY desc LIMIT 100","569246391819","569246630995","569246734617"
"ua74","oa83","SELECT * FROM ""oa83"" WHERE  data < 239 ORDER BY desc LIMIT 100","569246737187","569246974778","569247077486"
"ua75","oa75","SELECT * FROM ""oa75"" WHERE  data < 363 ORDER BY desc LIMIT 100","569247080292","569247320877","569247423801"
"ua75","oa76","SELECT * FROM ""oa76"" WHERE  data < 296 ORDER BY desc LIMIT 100","569247426341","569247664259","569247766697"
"ua75","oa77","SELECT * FROM ""oa77"" WHERE  data < 327 ORDER BY desc LIMIT 100","569247796080","569248142910","569248274446"
"ua75","oa78","SELECT * FROM ""oa78"" WHERE  data < 429 ORDER BY desc LIMIT 100","569248278074","569248517060","569248623950"
"ua75","oa79","SELECT * FROM ""oa79"" WHERE  data < 1 ORDER BY desc LIMIT 100","569248626707","569248866407","569248969952"
"ua75","oa80","SELECT * FROM ""oa80"" WHERE  data < 400 ORDER BY desc LIMIT 100","569248972576","569249210045","569249317160"
"ua75","oa81","SELECT * FROM ""oa81"" WHERE  data < 254 ORDER BY desc LIMIT 100","569249319816","569249557395","569249660821"
"ua75","oa82","SELECT * FROM ""oa82"" WHERE  data < 87 ORDER BY desc LIMIT 100","569249663479","569249903001","569250006730"
"ua75","oa83","SELECT * FROM ""oa83"" WHERE  data < 465 ORDER BY desc LIMIT 100","569250009349","569250246446","569250350066"
"ua75","oa84","SELECT * FROM ""oa84"" WHERE  data < 121 ORDER BY desc LIMIT 100","569250352638","569250592992","569250697102"
"ua76","oa76","SELECT * FROM ""oa76"" WHERE  data < 83 ORDER BY desc LIMIT 100","569250699729","569250938641","569251041343"
"ua76","oa77","SELECT * FROM ""oa77"" WHERE  data < 310 ORDER BY desc LIMIT 100","569251044017","569251283073","569251387657"
"ua76","oa78","SELECT * FROM ""oa78"" WHERE  data < 272 ORDER BY desc LIMIT 100","569251390227","569251627056","569251729906"
"ua76","oa79","SELECT * FROM ""oa79"" WHERE  data < 145 ORDER BY desc LIMIT 100","569251732502","569251971913","569252083961"
"ua76","oa80","SELECT * FROM ""oa80"" WHERE  data < 166 ORDER BY desc LIMIT 100","569252086804","569252325381","569252428567"
"ua76","oa81","SELECT * FROM ""oa81"" WHERE  data < 125 ORDER BY desc LIMIT 100","569252431200","569252688197","569252792862"
"ua76","oa82","SELECT * FROM ""oa82"" WHERE  data < 54 ORDER BY desc LIMIT 100","569252795483","569253033556","569253137331"
"ua76","oa83","SELECT * FROM ""oa83"" WHERE  data < 300 ORDER BY desc LIMIT 100","569253139895","569253377558","569253479845"
"ua76","oa84","SELECT * FROM ""oa84"" WHERE  data < 436 ORDER BY desc LIMIT 100","569253482322","569253721694","569253825416"
"ua76","oa85","SELECT * FROM ""oa85"" WHERE  data < 136 ORDER BY desc LIMIT 100","569253828017","569254065988","569254168490"
"ua77","oa77","SELECT * FROM ""oa77"" WHERE  data < 441 ORDER BY desc LIMIT 100","569254171205","569254411427","569254514628"
"ua77","oa78","SELECT * FROM ""oa78"" WHERE  data < 90 ORDER BY desc LIMIT 100","569254517360","569254753891","569254855993"
"ua77","oa79","SELECT * FROM ""oa79"" WHERE  data < 98 ORDER BY desc LIMIT 100","569254858614","569255097725","569255200216"
"ua77","oa80","SELECT * FROM ""oa80"" WHERE  data < 33 ORDER BY desc LIMIT 100","569255202951","569255439826","569255542542"
"ua77","oa81","SELECT * FROM ""oa81"" WHERE  data < 57 ORDER BY desc LIMIT 100","569255545132","569255784107","569255887566"
"ua77","oa82","SELECT * FROM ""oa82"" WHERE  data < 458 ORDER BY desc LIMIT 100","569255890169","569256137808","569256245319"
"ua77","oa83","SELECT * FROM ""oa83"" WHERE  data < 119 ORDER BY desc LIMIT 100","569256248116","569256484770","569256587150"
"ua77","oa84","SELECT * FROM ""oa84"" WHERE  data < 436 ORDER BY desc LIMIT 100","569256589735","569256828417","569256931767"
"ua77","oa85","SELECT * FROM ""oa85"" WHERE  data < 358 ORDER BY desc LIMIT 100","569256934376","569257170320","569257272932"
"ua77","oa86","SELECT * FROM ""oa86"" WHERE  data < 369 ORDER BY desc LIMIT 100","569257275576","569257514955","569257617899"
"ua78","oa78","SELECT * FROM ""oa78"" WHERE  data < 138 ORDER BY desc LIMIT 100","569257620584","569257858901","569257961339"
"ua78","oa79","SELECT * FROM ""oa79"" WHERE  data < 447 ORDER BY desc LIMIT 100","569257963937","569258203360","569258306395"
"ua78","oa80","SELECT * FROM ""oa80"" WHERE  data < 283 ORDER BY desc LIMIT 100","569258309011","569258545385","569258648372"
"ua78","oa81","SELECT * FROM ""oa81"" WHERE  data < 63 ORDER BY desc LIMIT 100","569258650957","569258888849","569258992433"
"ua78","oa82","SELECT * FROM ""oa82"" WHERE  data < 189 ORDER BY desc LIMIT 100","569258995064","569259231678","569259333494"
"ua78","oa83","SELECT * FROM ""oa83"" WHERE  data < 273 ORDER BY desc LIMIT 100","569259336027","569259574019","569259677813"
"ua78","oa84","SELECT * FROM ""oa84"" WHERE  data < 275 ORDER BY desc LIMIT 100","569259680411","569259919141","569260027381"
"ua78","oa85","SELECT * FROM ""oa85"" WHERE  data < 39 ORDER BY desc LIMIT 100","569260030146","569260267993","569260371603"
"ua78","oa86","SELECT * FROM ""oa86"" WHERE  data < 249 ORDER BY desc LIMIT 100","569260374117","569260613374","569260717252"
"ua78","oa87","SELECT * FROM ""oa87"" WHERE  data < 419 ORDER BY desc LIMIT 100","569260719844","569260957142","569261060686"
"ua79","oa79","SELECT * FROM ""oa79"" WHERE  data < 179 ORDER BY desc LIMIT 100","569261069181","569261309914","569261413381"
"ua79","oa80","SELECT * FROM ""oa80"" WHERE  data < 136 ORDER BY desc LIMIT 100","569261416030","569261654070","569261756825"
"ua79","oa81","SELECT * FROM ""oa81"" WHERE  data < 296 ORDER BY desc LIMIT 100","569261759364","569261998401","569262101301"
"ua79","oa82","SELECT * FROM ""oa82"" WHERE  data < 449 ORDER BY desc LIMIT 100","569262103931","569262341641","569262443452"
"ua79","oa83","SELECT * FROM ""oa83"" WHERE  data < 285 ORDER BY desc LIMIT 100","569262445973","569262685604","569262788883"
"ua79","oa84","SELECT * FROM ""oa84"" WHERE  data < 119 ORDER BY desc LIMIT 100","569262791447","569263028487","569263133664"
"ua79","oa85","SELECT * FROM ""oa85"" WHERE  data < 131 ORDER BY desc LIMIT 100","569263136254","569263373900","569263475782"
"ua79","oa86","SELECT * FROM ""oa86"" WHERE  data < 481 ORDER BY desc LIMIT 100","569263478352","569263716848","569263819897"
